date,currency_code,rate,units
2024.06.03,IQD,0.030945,1
2024.06.03,KGS,0.46223,1
2024.06.03,LBP,0.000453,1
2024.06.03,LYD,8.3536,1
2024.06.03,MYR,8.6136,1
2024.06.03,MAD,4.0743,1
2024.06.03,PKR,0.14566,1
2024.06.03,SAR,10.8076,1
2024.06.03,VND,0.0015928,1
2024.06.03,THB,1.10189,1
2024.06.03,AED,11.0366,1
2024.06.03,TND,12.9986,1
2024.06.03,UZS,0.0032122,1
2024.06.03,TWD,1.24842,1
2024.06.03,TMT,11.5821,1
2024.06.03,RSD,0.3756,1
2024.06.03,TJS,3.7669,1
2024.06.03,GEL,14.5196,1
2024.06.03,BRL,7.7877,1
2024.06.03,XAU,95005.24,1
2024.06.03,XAG,1267.52,1
2024.06.03,XPT,42149.47,1
2024.06.03,XPD,38782.85,1
2024.06.04,AUD,26.9484,1
2024.06.04,CAD,29.6849,1
2024.06.04,CNY,5.5866,1
2024.06.04,CZK,1.7751,1
2024.06.04,DKK,5.8848,1
2024.06.04,HKD,5.1761,1
2024.06.04,HUF,0.11214,10
2024.06.04,INR,0.48687,1
2024.06.04,IDR,0.0024961,1
2024.06.04,ILS,11.0526,1
2024.06.04,JPY,0.25809,10
2024.06.04,KZT,0.090505,100
2024.06.04,KRW,0.029418,1
2024.06.04,MXN,2.3142,1
2024.06.04,MDL,2.2864,1
2024.06.04,NZD,24.9264,1
2024.06.04,NOK,3.8583,1
2024.06.04,RUB,0.45336,1
2024.06.04,SGD,29.9884,1
2024.06.04,ZAR,2.1677,1
2024.06.04,SEK,3.8532,1
2024.06.04,CHF,44.8845,1
2024.06.04,EGP,0.8586,1
2024.06.04,GBP,51.5286,1
2024.06.04,USD,40.4813,1
2024.06.04,BYN,14.7141,1
2024.06.04,AZN,23.8279,1
2024.06.04,RON,8.8206,1
2024.06.04,TRY,1.2572,1
2024.06.04,XDR,53.5909,1
2024.06.04,BGN,22.4422,1
2024.06.04,EUR,43.8939,1
2024.06.04,PLN,10.2534,1
2024.06.04,DZD,0.30117,1
2024.06.04,BDT,0.345,1
2024.06.04,AMD,0.104645,1
2024.06.04,DOP,0.68732,1
2024.06.04,IRR,0.00096517,1
2024.06.04,IQD,0.030945,1
2024.06.04,KGS,0.46223,1
2024.06.04,LBP,0.000453,1
2024.06.04,LYD,8.3536,1
2024.06.04,MYR,8.6136,1
2024.06.04,MAD,4.0743,1
2024.06.04,PKR,0.14566,1
2024.06.04,SAR,10.8076,1
2024.06.04,VND,0.0015928,1
2024.06.04,THB,1.10189,1
2024.06.04,AED,11.0366,1
2024.06.04,TND,12.9986,1
2024.06.04,UZS,0.0032122,1
2024.06.04,TWD,1.24842,1
2024.06.04,TMT,11.5821,1
2024.06.04,RSD,0.3756,1
2024.06.04,TJS,3.7669,1
2024.06.04,GEL,14.5196,1
2024.06.04,BRL,7.7877,1
2024.06.04,XAU,94333.57,1
2024.06.04,XAG,1230.82,1
2024.06.04,XPT,41715.98,1
2024.06.04,XPD,36843.65,1
